player,team,mp,PTS,REB,AST,STL,BLK,TO,FGA,FTA,FG_PCT,game_date,team_score,opponent_score,TS%,TOV%
Josh Hart,Knicks,41.7,7.0,15.0,2.0,3.0,0.0,0.0,8.0,1.0,0.375,2024-03-14,105.0,93.0,0.4146919431279621,0.0
OG Anunoby,Knicks,35.71666666666667,12.0,9.0,2.0,2.0,0.0,2.0,11.0,2.0,0.455,2024-03-14,105.0,93.0,0.505050505050505,0.1440922190201729
Isaiah Hartenstein,Knicks,23.933333333333334,9.0,9.0,2.0,0.0,0.0,0.0,6.0,1.0,0.667,2024-03-14,105.0,93.0,0.6987577639751552,0.0
Donte DiVincenzo,Knicks,36.55,12.0,5.0,3.0,2.0,0.0,1.0,12.0,2.0,0.333,2024-03-14,105.0,93.0,0.4658385093167702,0.0720461095100864
Jalen Brunson,Knicks,37.93333333333333,45.0,1.0,4.0,1.0,1.0,5.0,30.0,17.0,0.467,2024-03-14,105.0,93.0,0.6003201707577374,0.1177024482109227
Precious Achiuwa,Knicks,24.066666666666663,4.0,7.0,2.0,2.0,0.0,0.0,3.0,0.0,0.667,2024-03-14,105.0,93.0,0.6666666666666666,0.0
Bojan Bogdanović,Knicks,13.9,5.0,0.0,1.0,0.0,0.0,1.0,6.0,3.0,0.167,2024-03-14,105.0,93.0,0.3415300546448087,0.1201923076923076
Miles McBride,Knicks,21.9,6.0,3.0,0.0,1.0,0.0,2.0,6.0,0.0,0.5,2024-03-14,105.0,93.0,0.5,0.25
Alec Burks,Knicks,4.3,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.4,2024-03-14,105.0,93.0,0.5,0.1666666666666666
Mamadi Diakite,Knicks,,,,,,,,,,,2024-03-14,105.0,93.0,,
DaQuan Jeffries,Knicks,,,,,,,,,,,2024-03-14,105.0,93.0,,
Shake Milton,Knicks,,,,,,,,,,,2024-03-14,105.0,93.0,,
Jericho Sims,Knicks,,,,,,,,,,,2024-03-14,105.0,93.0,,
Kris Murray,Blazers,31.23333333333333,10.0,4.0,1.0,0.0,1.0,0.0,8.0,2.0,0.375,2024-03-14,93.0,105.0,0.563063063063063,0.0
Toumani Camara,Blazers,34.18333333333333,7.0,3.0,4.0,3.0,0.0,2.0,6.0,0.0,0.5,2024-03-14,93.0,105.0,0.5833333333333334,0.25
Deandre Ayton,Blazers,40.0,31.0,14.0,0.0,0.0,1.0,3.0,21.0,6.0,0.571,2024-03-14,93.0,105.0,0.6556683587140439,0.1126126126126126
Dalano Banton,Blazers,41.75,16.0,2.0,2.0,4.0,0.0,5.0,20.0,2.0,0.3,2024-03-14,93.0,105.0,0.3831417624521073,0.1931993817619783
Scoot Henderson,Blazers,25.966666666666665,12.0,7.0,6.0,1.0,0.0,2.0,13.0,4.0,0.308,2024-03-14,93.0,105.0,0.4065040650406504,0.1193317422434367
Ashton Hagans,Blazers,22.03333333333333,8.0,5.0,3.0,0.0,0.0,2.0,5.0,0.0,0.6,2024-03-14,93.0,105.0,0.8,0.2857142857142857
Matisse Thybulle,Blazers,20.683333333333334,5.0,2.0,3.0,2.0,0.0,2.0,6.0,0.0,0.333,2024-03-14,93.0,105.0,0.4166666666666667,0.25
Justin Minaya,Blazers,12.916666666666666,4.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.333,2024-03-14,93.0,105.0,0.5154639175257733,0.0
Duop Reath,Blazers,11.233333333333333,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2024-03-14,93.0,105.0,0.0,0.3333333333333333
Moses Brown,Blazers,,,,,,,,,,,2024-03-14,93.0,105.0,,
Rayan Rupert,Blazers,,,,,,,,,,,2024-03-14,93.0,105.0,,
Shaedon Sharpe,Blazers,,,,,,,,,,,2024-03-14,93.0,105.0,,
Grayson Allen,Suns,33.18333333333333,17.0,0.0,3.0,1.0,0.0,0.0,12.0,2.0,0.5,2024-03-15,107.0,96.0,0.6599378881987578,0.0
Kevin Durant,Suns,37.95,13.0,8.0,5.0,1.0,0.0,3.0,15.0,2.0,0.333,2024-03-15,107.0,96.0,0.4093198992443325,0.1588983050847457
Jusuf Nurkić,Suns,30.55,13.0,21.0,2.0,0.0,1.0,2.0,9.0,7.0,0.556,2024-03-15,107.0,96.0,0.5380794701986755,0.1420454545454545
Bradley Beal,Suns,36.18333333333333,15.0,6.0,7.0,0.0,0.0,2.0,11.0,0.0,0.636,2024-03-15,107.0,96.0,0.6818181818181818,0.1538461538461538
Devin Booker,Suns,36.06666666666667,21.0,6.0,11.0,1.0,1.0,2.0,18.0,8.0,0.333,2024-03-15,107.0,96.0,0.4879182156133829,0.0850340136054421
Eric Gordon,Suns,25.75,14.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,0.556,2024-03-15,107.0,96.0,0.7777777777777778,0.0
Royce O'Neale,Suns,14.816666666666666,5.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2024-03-15,107.0,96.0,1.25,0.0
Drew Eubanks,Suns,14.783333333333331,6.0,8.0,0.0,0.0,0.0,1.0,4.0,0.0,0.75,2024-03-15,107.0,96.0,0.75,0.2
Bol Bol,Suns,7.75,3.0,3.0,0.0,0.0,1.0,0.0,5.0,1.0,0.2,2024-03-15,107.0,96.0,0.275735294117647,0.0
David Roddy,Suns,1.4833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-03-15,107.0,96.0,0.0,0.0
Nassir Little,Suns,1.4833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-03-15,107.0,96.0,0.0,0.0
Thaddeus Young,Suns,,,,,,,,,,,2024-03-15,107.0,96.0,,
Brandon Miller,Hornets,28.683333333333334,14.0,4.0,1.0,2.0,1.0,0.0,15.0,5.0,0.267,2024-03-15,96.0,107.0,0.4069767441860465,0.0
Miles Bridges,Hornets,38.16666666666666,17.0,10.0,3.0,0.0,0.0,2.0,18.0,7.0,0.333,2024-03-15,96.0,107.0,0.4032258064516129,0.0866551126516464
Nick Richards,Hornets,27.866666666666667,2.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,2024-03-15,96.0,107.0,0.2,0.0
Tre Mann,Hornets,35.53333333333333,12.0,4.0,7.0,1.0,0.0,0.0,10.0,5.0,0.4,2024-03-15,96.0,107.0,0.4918032786885246,0.0
Vasilije Micić,Hornets,30.65,21.0,1.0,3.0,0.0,1.0,1.0,12.0,9.0,0.583,2024-03-15,96.0,107.0,0.6578947368421052,0.0589622641509433
Grant Williams,Hornets,32.38333333333333,20.0,6.0,1.0,1.0,0.0,0.0,17.0,1.0,0.471,2024-03-15,96.0,107.0,0.573394495412844,0.0
Aleksej Pokusevski,Hornets,16.283333333333335,4.0,5.0,3.0,1.0,1.0,0.0,9.0,0.0,0.222,2024-03-15,96.0,107.0,0.2222222222222222,0.0
Davis Bertans,Hornets,25.98333333333333,2.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,0.2,2024-03-15,96.0,107.0,0.2,0.1666666666666666
JT Thor,Hornets,1.4833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,96.0,107.0,,
Amari Bailey,Hornets,1.4833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,96.0,107.0,,
Nick Smith Jr.,Hornets,1.4833333333333334,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.667,2024-03-15,96.0,107.0,0.6666666666666666,0.0
Bryce McGowens,Hornets,,,,,,,,,,,2024-03-15,96.0,107.0,,
Jimmy Butler,Heat,31.416666666666668,14.0,4.0,3.0,2.0,0.0,1.0,11.0,5.0,0.455,2024-03-15,108.0,95.0,0.5303030303030303,0.0704225352112676
Nikola Jović,Heat,15.283333333333331,7.0,5.0,0.0,1.0,0.0,1.0,6.0,0.0,0.5,2024-03-15,108.0,95.0,0.5833333333333334,0.1428571428571428
Bam Adebayo,Heat,28.933333333333334,22.0,9.0,2.0,2.0,3.0,0.0,14.0,3.0,0.714,2024-03-15,108.0,95.0,0.7180156657963447,0.0
Duncan Robinson,Heat,32.916666666666664,16.0,2.0,5.0,3.0,1.0,2.0,14.0,0.0,0.429,2024-03-15,108.0,95.0,0.5714285714285714,0.125
Terry Rozier,Heat,33.5,18.0,5.0,1.0,1.0,1.0,0.0,15.0,11.0,0.333,2024-03-15,108.0,95.0,0.4536290322580645,0.0
Jaime Jaquez Jr.,Heat,25.9,2.0,5.0,4.0,1.0,0.0,0.0,5.0,0.0,0.2,2024-03-15,108.0,95.0,0.2,0.0
Caleb Martin,Heat,33.483333333333334,18.0,8.0,6.0,2.0,0.0,2.0,14.0,1.0,0.571,2024-03-15,108.0,95.0,0.6232686980609419,0.121654501216545
Thomas Bryant,Heat,17.166666666666668,11.0,5.0,0.0,0.0,1.0,0.0,8.0,1.0,0.625,2024-03-15,108.0,95.0,0.6516587677725119,0.0
Patty Mills,Heat,15.083333333333334,0.0,0.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,2024-03-15,108.0,95.0,0.0,0.3333333333333333
Haywood Highsmith,Heat,5.183333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,108.0,95.0,,
Jamal Cain,Heat,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,108.0,95.0,,
Orlando Robinson,Heat,,,,,,,,,,,2024-03-15,108.0,95.0,,
Cole Swider,Heat,,,,,,,,,,,2024-03-15,108.0,95.0,,
Delon Wright,Heat,,,,,,,,,,,2024-03-15,108.0,95.0,,
Simone Fontecchio,Pistons,34.31666666666667,24.0,6.0,0.0,1.0,0.0,2.0,16.0,2.0,0.563,2024-03-15,95.0,108.0,0.7109004739336493,0.1059322033898305
Isaiah Stewart,Pistons,37.15,10.0,6.0,2.0,0.0,1.0,1.0,6.0,1.0,0.667,2024-03-15,95.0,108.0,0.7763975155279502,0.1344086021505376
Jalen Duren,Pistons,33.88333333333333,15.0,17.0,1.0,0.0,1.0,3.0,9.0,2.0,0.778,2024-03-15,95.0,108.0,0.7591093117408906,0.2329192546583851
Jaden Ivey,Pistons,37.53333333333333,14.0,3.0,9.0,1.0,0.0,4.0,14.0,6.0,0.214,2024-03-15,95.0,108.0,0.4206730769230769,0.193798449612403
Cade Cunningham,Pistons,31.45,11.0,6.0,9.0,0.0,0.0,3.0,15.0,1.0,0.333,2024-03-15,95.0,108.0,0.3562176165803108,0.1626898047722343
Evan Fournier,Pistons,15.716666666666669,12.0,1.0,3.0,1.0,0.0,0.0,8.0,3.0,0.5,2024-03-15,95.0,108.0,0.6437768240343348,0.0
Marcus Sasser,Pistons,23.816666666666663,3.0,2.0,2.0,1.0,0.0,3.0,6.0,0.0,0.167,2024-03-15,95.0,108.0,0.25,0.3333333333333333
James Wiseman,Pistons,13.216666666666669,6.0,7.0,1.0,0.0,0.0,0.0,6.0,0.0,0.5,2024-03-15,95.0,108.0,0.5,0.0
Stanley Umude,Pistons,10.65,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2024-03-15,95.0,108.0,0.0,0.2
Tosan Evbuomwan,Pistons,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,95.0,108.0,,
Malachi Flynn,Pistons,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,95.0,108.0,,
Troy Brown Jr.,Pistons,,,,,,,,,,,2024-03-15,95.0,108.0,,
Taj Gibson,Pistons,,,,,,,,,,,2024-03-15,95.0,108.0,,
Franz Wagner,Magic,30.98333333333333,19.0,7.0,4.0,2.0,0.0,4.0,9.0,8.0,0.667,2024-03-15,113.0,103.0,0.7587859424920128,0.2421307506053268
Paolo Banchero,Magic,35.71666666666667,17.0,9.0,8.0,1.0,0.0,6.0,15.0,6.0,0.333,2024-03-15,113.0,103.0,0.4818594104308389,0.2538071065989847
Wendell Carter Jr.,Magic,27.633333333333333,15.0,8.0,3.0,0.0,0.0,1.0,10.0,2.0,0.6,2024-03-15,113.0,103.0,0.6893382352941176,0.0841750841750841
Gary Harris,Magic,25.016666666666666,6.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.286,2024-03-15,113.0,103.0,0.4285714285714285,0.0
Jalen Suggs,Magic,30.216666666666665,16.0,1.0,3.0,3.0,0.0,0.0,9.0,2.0,0.667,2024-03-15,113.0,103.0,0.8097165991902834,0.0
Markelle Fultz,Magic,17.45,6.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,0.375,2024-03-15,113.0,103.0,0.375,0.0
Jonathan Isaac,Magic,20.366666666666667,10.0,6.0,0.0,0.0,2.0,0.0,7.0,0.0,0.571,2024-03-15,113.0,103.0,0.7142857142857143,0.0
Cole Anthony,Magic,22.066666666666663,12.0,3.0,0.0,0.0,0.0,1.0,7.0,2.0,0.571,2024-03-15,113.0,103.0,0.7614213197969544,0.1126126126126126
Joe Ingles,Magic,15.283333333333331,5.0,1.0,5.0,0.0,0.0,1.0,2.0,2.0,0.5,2024-03-15,113.0,103.0,0.8680555555555556,0.2577319587628866
Moritz Wagner,Magic,12.283333333333331,7.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,0.6,2024-03-15,113.0,103.0,0.7,0.1666666666666666
Caleb Houstan,Magic,2.9833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-03-15,113.0,103.0,0.0,0.0
Goga Bitadze,Magic,,,,,,,,,,,2024-03-15,113.0,103.0,,
Anthony Black,Magic,,,,,,,,,,,2024-03-15,113.0,103.0,,
Chuma Okeke,Magic,,,,,,,,,,,2024-03-15,113.0,103.0,,
Gradey Dick,Raptors,22.73333333333333,8.0,2.0,1.0,0.0,1.0,1.0,9.0,2.0,0.333,2024-03-15,103.0,113.0,0.4048582995951417,0.0919117647058823
Ochai Agbaji,Raptors,33.65,8.0,4.0,0.0,0.0,0.0,2.0,9.0,0.0,0.444,2024-03-15,103.0,113.0,0.4444444444444444,0.1818181818181818
Kelly Olynyk,Raptors,26.3,10.0,9.0,3.0,1.0,0.0,3.0,12.0,2.0,0.417,2024-03-15,103.0,113.0,0.3881987577639751,0.1889168765743073
Gary Trent Jr.,Raptors,31.616666666666667,31.0,4.0,0.0,1.0,0.0,0.0,17.0,5.0,0.588,2024-03-15,103.0,113.0,0.8072916666666667,0.0
Immanuel Quickley,Raptors,34.53333333333333,10.0,3.0,10.0,2.0,0.0,2.0,9.0,6.0,0.333,2024-03-15,103.0,113.0,0.4295532646048109,0.1466275659824046
Bruce Brown,Raptors,29.766666666666666,12.0,4.0,5.0,1.0,0.0,2.0,8.0,0.0,0.625,2024-03-15,103.0,113.0,0.75,0.2
Jahmi'us Ramsey,Raptors,18.216666666666665,10.0,5.0,1.0,1.0,0.0,0.0,5.0,4.0,0.6,2024-03-15,103.0,113.0,0.7396449704142012,0.0
Jontay Porter,Raptors,26.85,0.0,4.0,4.0,3.0,2.0,1.0,4.0,0.0,0.0,2024-03-15,103.0,113.0,0.0,0.2
Jordan Nwora,Raptors,16.333333333333332,14.0,5.0,0.0,2.0,1.0,4.0,8.0,1.0,0.625,2024-03-15,103.0,113.0,0.8293838862559242,0.3215434083601286
Javon Freeman-Liberty,Raptors,,,,,,,,,,,2024-03-15,103.0,113.0,,
Jalen McDaniels,Raptors,,,,,,,,,,,2024-03-15,103.0,113.0,,
Garrett Temple,Raptors,,,,,,,,,,,2024-03-15,103.0,113.0,,
Paul George,Clippers,41.36666666666667,26.0,5.0,6.0,1.0,1.0,2.0,21.0,3.0,0.476,2024-03-15,104.0,112.0,0.5824372759856631,0.0822368421052631
Kawhi Leonard,Clippers,38.7,23.0,7.0,2.0,0.0,2.0,1.0,15.0,6.0,0.533,2024-03-15,104.0,112.0,0.6519274376417233,0.0536480686695279
Ivica Zubac,Clippers,32.733333333333334,9.0,11.0,2.0,1.0,1.0,1.0,7.0,2.0,0.571,2024-03-15,104.0,112.0,0.5710659898477157,0.1126126126126126
Terance Mann,Clippers,17.816666666666666,9.0,4.0,0.0,1.0,0.0,1.0,5.0,2.0,0.6,2024-03-15,104.0,112.0,0.7653061224489796,0.1453488372093023
Bones Hyland,Clippers,24.166666666666668,5.0,2.0,4.0,2.0,1.0,2.0,9.0,0.0,0.222,2024-03-15,104.0,112.0,0.2777777777777778,0.1818181818181818
Norman Powell,Clippers,26.133333333333333,15.0,0.0,1.0,1.0,0.0,1.0,9.0,5.0,0.444,2024-03-15,104.0,112.0,0.6696428571428572,0.0819672131147541
Amir Coffey,Clippers,21.566666666666663,8.0,3.0,3.0,0.0,0.0,2.0,5.0,0.0,0.6,2024-03-15,104.0,112.0,0.8,0.2857142857142857
P.J. Tucker,Clippers,24.133333333333333,6.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,0.667,2024-03-15,104.0,112.0,1.0,0.25
Daniel Theis,Clippers,7.166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2024-03-15,104.0,112.0,0.0,0.0
Mason Plumlee,Clippers,6.216666666666667,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024-03-15,104.0,112.0,1.0416666666666667,0.4098360655737705
Brandon Boston,Clippers,,,,,,,,,,,2024-03-15,104.0,112.0,,
Xavier Moon,Clippers,,,,,,,,,,,2024-03-15,104.0,112.0,,
Joshua Primo,Clippers,,,,,,,,,,,2024-03-15,104.0,112.0,,
Brandon Ingram,Pelicans,34.95,13.0,5.0,7.0,1.0,0.0,0.0,12.0,4.0,0.333,2024-03-15,112.0,104.0,0.4723837209302325,0.0
Zion Williamson,Pelicans,35.28333333333333,34.0,7.0,4.0,3.0,1.0,3.0,21.0,10.0,0.667,2024-03-15,112.0,104.0,0.6692913385826772,0.1056338028169014
Jonas Valančiūnas,Pelicans,18.15,4.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0,0.167,2024-03-15,112.0,104.0,0.2906976744186046,0.0
Herbert Jones,Pelicans,33.11666666666667,7.0,4.0,5.0,1.0,1.0,3.0,6.0,0.0,0.5,2024-03-15,112.0,104.0,0.5833333333333334,0.3333333333333333
CJ McCollum,Pelicans,29.8,11.0,6.0,4.0,1.0,0.0,2.0,13.0,0.0,0.385,2024-03-15,112.0,104.0,0.4230769230769231,0.1333333333333333
Larry Nance Jr.,Pelicans,27.53333333333333,12.0,4.0,3.0,0.0,0.0,0.0,6.0,4.0,0.667,2024-03-15,112.0,104.0,0.7731958762886598,0.0
Trey Murphy III,Pelicans,32.36666666666667,14.0,6.0,4.0,0.0,0.0,0.0,10.0,0.0,0.5,2024-03-15,112.0,104.0,0.7,0.0
Jose Alvarado,Pelicans,14.65,9.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.6,2024-03-15,112.0,104.0,0.9,0.0
Naji Marshall,Pelicans,14.15,8.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,0.375,2024-03-15,112.0,104.0,0.5,0.0
Jordan Hawkins,Pelicans,,,,,,,,,,,2024-03-15,112.0,104.0,,
Jeremiah Robinson-Earl,Pelicans,,,,,,,,,,,2024-03-15,112.0,104.0,,
Matt Ryan,Pelicans,,,,,,,,,,,2024-03-15,112.0,104.0,,
Cody Zeller,Pelicans,,,,,,,,,,,2024-03-15,112.0,104.0,,
Michael Porter Jr.,Nuggets,23.016666666666666,13.0,7.0,1.0,1.0,0.0,0.0,9.0,1.0,0.556,2024-03-15,117.0,106.0,0.6885593220338984,0.0
Aaron Gordon,Nuggets,25.1,7.0,3.0,7.0,0.0,0.0,1.0,3.0,2.0,1.0,2024-03-15,117.0,106.0,0.9020618556701032,0.2049180327868852
Nikola Jokić,Nuggets,30.9,31.0,7.0,5.0,0.0,2.0,3.0,19.0,4.0,0.684,2024-03-15,117.0,106.0,0.7466281310211945,0.1262626262626262
Kentavious Caldwell-Pope,Nuggets,26.83333333333333,4.0,0.0,3.0,3.0,0.0,2.0,5.0,0.0,0.4,2024-03-15,117.0,106.0,0.4,0.2857142857142857
Jamal Murray,Nuggets,33.983333333333334,15.0,10.0,8.0,4.0,0.0,3.0,16.0,2.0,0.375,2024-03-15,117.0,106.0,0.4443127962085308,0.1509054325955734
Reggie Jackson,Nuggets,14.016666666666667,7.0,1.0,3.0,0.0,0.0,1.0,8.0,0.0,0.375,2024-03-15,117.0,106.0,0.4375,0.1111111111111111
Peyton Watson,Nuggets,22.9,10.0,3.0,2.0,0.0,0.0,1.0,11.0,1.0,0.455,2024-03-15,117.0,106.0,0.4370629370629371,0.0803858520900321
Christian Braun,Nuggets,24.28333333333333,13.0,4.0,4.0,3.0,0.0,1.0,7.0,2.0,0.714,2024-03-15,117.0,106.0,0.8248730964467005,0.1126126126126126
Justin Holiday,Nuggets,21.166666666666668,13.0,1.0,2.0,2.0,0.0,0.0,9.0,0.0,0.556,2024-03-15,117.0,106.0,0.7222222222222222,0.0
Zeke Nnaji,Nuggets,16.4,4.0,4.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,2024-03-15,117.0,106.0,1.0,0.0
Julian Strawther,Nuggets,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,117.0,106.0,,
Jay Huff,Nuggets,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,117.0,106.0,,
DeAndre Jordan,Nuggets,,,,,,,,,,,2024-03-15,117.0,106.0,,
Julian Champagnie,Spurs,26.0,10.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.429,2024-03-15,106.0,117.0,0.6345177664974619,0.0
Jeremy Sochan,Spurs,28.416666666666668,19.0,6.0,4.0,1.0,0.0,3.0,16.0,3.0,0.5,2024-03-15,106.0,117.0,0.5484988452655889,0.1476377952755905
Victor Wembanyama,Spurs,33.18333333333333,17.0,9.0,2.0,2.0,3.0,4.0,12.0,9.0,0.333,2024-03-15,106.0,117.0,0.5325814536340852,0.2004008016032064
Devin Vassell,Spurs,38.96666666666667,17.0,2.0,2.0,1.0,1.0,1.0,13.0,3.0,0.462,2024-03-15,106.0,117.0,0.5935754189944134,0.0652741514360313
Tre Jones,Spurs,32.93333333333333,8.0,6.0,9.0,1.0,0.0,3.0,6.0,4.0,0.333,2024-03-15,106.0,117.0,0.5154639175257733,0.2788104089219331
Keldon Johnson,Spurs,26.25,9.0,7.0,2.0,1.0,0.0,2.0,7.0,0.0,0.571,2024-03-15,106.0,117.0,0.6428571428571429,0.2222222222222222
Zach Collins,Spurs,14.816666666666666,13.0,6.0,0.0,0.0,0.0,2.0,8.0,2.0,0.625,2024-03-15,106.0,117.0,0.7319819819819819,0.1838235294117647
Blake Wesley,Spurs,15.066666666666666,5.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,0.25,2024-03-15,106.0,117.0,0.4340277777777778,0.0
Malaki Branham,Spurs,11.7,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,2024-03-15,106.0,117.0,0.2,0.0
Dominick Barlow,Spurs,12.666666666666666,6.0,6.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2024-03-15,106.0,117.0,1.0,0.25
Sidy Cissoko,Spurs,,,,,,,,,,,2024-03-15,106.0,117.0,,
David Duke Jr.,Spurs,,,,,,,,,,,2024-03-15,106.0,117.0,,
Devonte' Graham,Spurs,,,,,,,,,,,2024-03-15,106.0,117.0,,
RaiQuan Gray,Spurs,,,,,,,,,,,2024-03-15,106.0,117.0,,
Sandro Mamukelashvili,Spurs,,,,,,,,,,,2024-03-15,106.0,117.0,,
Vít Krejčí,Hawks,28.883333333333333,2.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.2,2024-03-15,122.0,124.0,0.2,0.0
Jalen Johnson,Hawks,34.6,26.0,5.0,5.0,0.0,0.0,3.0,23.0,10.0,0.348,2024-03-15,122.0,124.0,0.4744525547445256,0.0986842105263157
Clint Capela,Hawks,32.016666666666666,10.0,15.0,4.0,0.0,2.0,1.0,8.0,4.0,0.5,2024-03-15,122.0,124.0,0.5122950819672131,0.0929368029739777
Wesley Matthews,Hawks,16.716666666666665,13.0,3.0,1.0,0.0,1.0,0.0,5.0,2.0,0.8,2024-03-15,122.0,124.0,1.1054421768707483,0.0
Dejounte Murray,Hawks,38.833333333333336,33.0,6.0,9.0,2.0,0.0,3.0,27.0,9.0,0.37,2024-03-15,122.0,124.0,0.5329457364341085,0.0883392226148409
Bruno Fernando,Hawks,15.983333333333333,2.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2024-03-15,122.0,124.0,1.0,0.0
Garrison Mathews,Hawks,21.7,9.0,3.0,4.0,1.0,1.0,0.0,5.0,0.0,0.6,2024-03-15,122.0,124.0,0.9,0.0
De'Andre Hunter,Hawks,32.15,27.0,2.0,1.0,1.0,0.0,2.0,17.0,2.0,0.588,2024-03-15,122.0,124.0,0.7550335570469799,0.1006036217303823
Trent Forrest,Hawks,19.116666666666667,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,2024-03-15,122.0,124.0,0.0,0.0
Bogdan Bogdanović,Hawks,,,,,,,,,,,2024-03-15,122.0,124.0,,
Onyeka Okongwu,Hawks,,,,,,,,,,,2024-03-15,122.0,124.0,,
Dylan Windler,Hawks,,,,,,,,,,,2024-03-15,122.0,124.0,,
Brice Sensabaugh,Jazz,28.266666666666666,14.0,4.0,2.0,0.0,0.0,1.0,9.0,4.0,0.556,2024-03-15,124.0,122.0,0.6505576208178439,0.0850340136054421
Taylor Hendricks,Jazz,19.416666666666668,3.0,10.0,0.0,0.0,3.0,0.0,7.0,2.0,0.143,2024-03-15,124.0,122.0,0.1903553299492386,0.0
John Collins,Jazz,29.683333333333334,18.0,11.0,2.0,0.0,1.0,2.0,10.0,3.0,0.7,2024-03-15,124.0,122.0,0.7950530035335689,0.1501501501501501
Collin Sexton,Jazz,31.45,21.0,4.0,6.0,2.0,0.0,1.0,16.0,0.0,0.563,2024-03-15,124.0,122.0,0.65625,0.0588235294117647
Keyonte George,Jazz,34.516666666666666,25.0,4.0,5.0,2.0,0.0,2.0,19.0,8.0,0.421,2024-03-15,124.0,122.0,0.5550621669626998,0.0815660685154975
Micah Potter,Jazz,14.183333333333334,11.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,2024-03-15,124.0,122.0,1.2387387387387383,0.0
Johnny Juzang,Jazz,25.2,19.0,3.0,0.0,0.0,0.0,1.0,11.0,0.0,0.636,2024-03-15,124.0,122.0,0.8636363636363636,0.0833333333333333
Walker Kessler,Jazz,26.016666666666666,6.0,9.0,1.0,1.0,2.0,2.0,5.0,0.0,0.6,2024-03-15,124.0,122.0,0.6,0.2857142857142857
Talen Horton-Tucker,Jazz,19.0,5.0,0.0,5.0,1.0,1.0,1.0,6.0,2.0,0.167,2024-03-15,124.0,122.0,0.3633720930232558,0.1269035532994923
Jason Preston,Jazz,12.266666666666667,2.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.333,2024-03-15,124.0,122.0,0.3333333333333333,0.25
Kira Lewis Jr.,Jazz,,,,,,,,,,,2024-03-15,124.0,122.0,,
Luka Samanic,Jazz,,,,,,,,,,,2024-03-15,124.0,122.0,,
Omer Yurtseven,Jazz,,,,,,,,,,,2024-03-15,124.0,122.0,,
Isaac Okoro,Cavaliers,33.46666666666667,10.0,2.0,1.0,0.0,1.0,1.0,12.0,0.0,0.333,2024-03-16,103.0,117.0,0.4166666666666667,0.0769230769230769
Georges Niang,Cavaliers,28.766666666666666,14.0,5.0,2.0,0.0,0.0,2.0,8.0,4.0,0.5,2024-03-16,103.0,117.0,0.7172131147540983,0.1700680272108843
